,reals_0,reals_1,reals_2,reals_3,reals_4,reals_5,reals_6,reals_7,reals_8,reals_9,reals_10,reals_11,reals_12,reals_13,reals_14,reals_15,imags_0,imags_1,imags_2,imags_3,imags_4,imags_5,imags_6,imags_7,imags_8,imags_9,imags_10,imags_11,imags_12,imags_13,imags_14,imags_15
66635,0.9999999999999999,0.9999999985027772,0.9999999940111253,0.9999999865250946,0.9999999760447686,0.9999999625702644,0.9999999461017324,0.999999926639356,0.999999904183353,0.9999998787339739,0.9999998502915027,0.9999998188562568,0.9999997844285872,0.9999997470088783,0.9999997065975476,0.9999996631950461,0.0,2.168743630701683e-06,4.337478095132559e-06,6.506194227146512e-06,8.674882860846813e-06,1.0843534830710788e-05,1.3012140971714518e-05,1.518069211945751e-05,1.7349179110287355e-05,1.9517592781424373e-05,2.1685923971086274e-05,2.3854163518612803e-05,2.602230226459028e-05,2.819033105097631e-05,3.0358240721224244e-05,3.25260221204078e-05
66702,0.9999999999999999,0.9999999985020105,0.9999999940080587,0.9999999865181949,0.9999999760325027,0.9999999625510987,0.9999999460741339,0.9999999266017919,0.9999999041342899,0.9999998786718787,0.9999998502148424,0.9999998187634987,0.9999997843181984,0.9999997468793261,0.9999997064472993,0.9999996630225693,0.0,2.168743630378916e-06,4.3374780925504386e-06,6.506194218431899e-06,8.67488284019008e-06,1.0843534790365932e-05,1.3012140901999288e-05,1.5180692008753576e-05,1.734917894504051e-05,1.95175925461448e-05,2.1685923648348787e-05,2.385416308905714e-05,2.6022301706921534e-05,2.819033034196518e-05,3.0358239835707524e-05,3.25260210312888e-05
66858,0.9999999999999999,0.9999999985049196,0.999999994019695,0.999999986544376,0.9999999760790469,0.9999999626238236,0.9999999461788573,0.999999926744331,0.999999904320462,0.999999878907501,0.9999998505057314,0.9999998191154704,0.9999997847370694,0.9999997473709111,0.9999997070174138,0.9999996636770276,0.0,2.1687436318885944e-06,4.337478104627829e-06,6.506194259192913e-06,8.674882936808168e-06,1.0843534979071628e-05,1.3012141228079541e-05,1.5180692526550933e-05,1.7349179717952203e-05,1.9517593646621552e-05,2.1685925157893562e-05,2.38541650982237e-05,2.6022304315312783e-05,2.8190333658231398e-05,3.0358243977544493e-05,3.252602612543567e-05
66914,0.9999999999999999,0.9999999985029593,0.9999999940118536,0.9999999865267334,0.999999976047682,0.9999999625748164,0.9999999461082871,0.9999999266482782,0.9999999041950062,0.9999998787487224,0.9999998503097106,0.9999998188782884,0.9999997844548066,0.9999997470396494,0.9999997066332347,0.9999996632360133,0.0,2.1687436307322144e-06,4.337478095376814e-06,6.506194227970876e-06,8.674882862800848e-06,1.0843534834527238e-05,1.3012140978309293e-05,1.5180692129929665e-05,1.7349179125919073e-05,1.951759280368097e-05,2.168592400161615e-05,2.3854163559247427e-05,2.6022302317344175e-05,2.8190331118046985e-05,3.0358240804992194e-05,3.2526022223436456e-05
66927,0.9999999999999999,0.9999999985045183,0.9999999940180899,0.999999986540765,0.9999999760726273,0.9999999626137929,0.999999946164413,0.9999999267246708,0.9999999042947834,0.9999998788750012,0.9999998504656084,0.9999998190669216,0.9999997846792921,0.9999997473031034,0.9999997069387728,0.9999996635867512,0.0,2.168743631867908e-06,4.337478104462342e-06,6.506194258634395e-06,8.674882935484286e-06,1.084353497648593e-05,1.3012141223611483e-05,1.5180692519455887e-05,1.7349179707361428e-05,1.9517593631542248e-05,2.168592513720886e-05,2.3854165070692676e-05,2.602230427957046e-05,2.819033361278881e-05,3.0358243920788617e-05,3.252602605562952e-05
66941,0.9999999999999999,0.9999999985522924,0.999999994209186,0.9999999869707299,0.9999999768370049,0.9999999638081255,0.9999999478842383,0.9999999290655218,0.9999999073521885,0.999999882744482,0.9999998552426793,0.9999998248470897,0.9999997915580554,0.9999997553759502,0.9999997163011816,0.9999996743341889,0.0,2.1687436660295317e-06,4.337478377754577e-06,6.506195180991455e-06,8.674885121798065e-06,1.0843539246594714e-05,1.3012148602284876e-05,1.5180704236375992e-05,1.7349197197100215e-05,1.9517618533535225e-05,2.1685959295724924e-05,2.3854210534800228e-05,2.6022363303099745e-05,2.81904086542905e-05,3.035833764348862e-05,3.252614132738001e-05
67027,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.999999900702625,0.9999998743287304,0.9999998448530034,0.9999998122757704,0.9999997765973917,0.9999997378182626,0.9999996959388117,0.9999996509595032,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06,8.674880399343115e-06,1.084353002312571e-05,1.3012132664290564e-05,1.5180678927731823e-05,1.7349159419116884e-05,1.951756474501524e-05,2.1685885513027328e-05,2.3854112331913332e-05,2.6022235811722002e-05,2.8190246563919434e-05,3.035813520151783e-05,3.2525892339204255e-05
67106,0.9999999999999999,0.999999998223234,0.9999999928929499,0.9999999840091909,0.9999999715720282,0.9999999555815616,0.9999999360379197,0.9999999129412593,0.9999998862917662,0.9999998560896541,0.9999998223351658,0.9999997850285723,0.9999997441701735,0.9999996997602971,0.9999996517993003,0.9999996002875683,0.0,2.168743520111776e-06,4.337477210405231e-06,6.5061912411462855e-06,8.674875782769356e-06,1.0843521005961583e-05,1.3012117081747082e-05,1.5180654181571193e-05,1.734912247738467e-05,1.9517512141727972e-05,2.1685813347815432e-05,2.3854016269619514e-05,2.602211108195501e-05,2.8190087960563234e-05,3.035793708219622e-05,3.252564862470093e-05
67122,0.9999999999999999,0.9999999985049196,0.999999994019695,0.999999986544376,0.9999999760790469,0.9999999626238236,0.9999999461788573,0.999999926744331,0.999999904320462,0.999999878907501,0.9999998505057314,0.9999998191154704,0.9999997847370694,0.9999997473709111,0.9999997070174138,0.9999996636770276,0.0,2.1687436318885944e-06,4.337478104627829e-06,6.506194259192911e-06,8.67488293680817e-06,1.0843534979071628e-05,1.3012141228079538e-05,1.5180692526550937e-05,1.7349179717952203e-05,1.951759364662155e-05,2.168592515789357e-05,2.38541650982237e-05,2.6022304315312766e-05,2.81903336582314e-05,3.03582439775445e-05,3.2526026125435664e-05
67127,0.9999999999999999,0.9999999985149816,0.999999994059943,0.9999999866349342,0.9999999762400389,0.9999999628753734,0.9999999465410878,0.999999927237366,0.9999999049644241,0.9999998797225124,0.9999998515119147,0.9999998203329472,0.9999997861859603,0.9999997490713375,0.9999997089894952,0.9999996659408836,0.0,2.168743635095348e-06,4.337478130281823e-06,6.506194345774913e-06,8.674883142038825e-06,1.0843535379910853e-05,1.3012141920725714e-05,1.5180693626439899e-05,1.7349181359756012e-05,1.951759598424709e-05,2.1685928364480925e-05,2.3854169366144348e-05,2.602230985616751e-05,2.81903407028482e-05,3.0358252775976e-05,3.2526036946956575e-05
67149,0.9999999999999999,0.99999999845911,0.9999999938364573,0.9999999861320934,0.9999999753461037,0.9999999614786087,0.9999999445297626,0.999999924499754,0.9999999013888059,0.9999998751971755,0.9999998459251543,0.9999998135730684,0.9999997781412778,0.9999997396301766,0.9999996980401936,0.9999996533717921,0.0,2.168743595511859e-06,4.337477813614779e-06,6.506193277028531e-06,8.674880608730301e-06,1.0843530432083408e-05,1.3012133370965991e-05,1.5180680049899704e-05,1.734916109417839e-05,1.9517567129996773e-05,2.168588878457912e-05,2.3854116686307862e-05,2.6022241464852215e-05,2.8190253751296837e-05,3.03581441782704e-05,3.252590338007408e-05
67201,0.9999999999999999,0.9999999985050104,0.999999994020059,0.9999999865451953,0.9999999760805031,0.9999999626260992,0.999999946182134,0.9999999267487908,0.9999999043262869,0.9999998789148726,0.9999998505148322,0.9999998191264821,0.9999997847501733,0.9999997473862895,0.9999997070352483,0.9999996636974999,0.0,2.1687436320333625e-06,4.337478105785971e-06,6.506194263101624e-06,8.674882946073203e-06,1.0843534997167235e-05,1.3012141259348414e-05,1.5180692576204129e-05,1.7349179792069012e-05,1.9517593752149403e-05,2.168592530264788e-05,2.385416529088778e-05,2.6022304565437533e-05,2.8190333976235325e-05,3.03582443747133e-05,3.2526026613922146e-05
67239,0.9999999999999999,0.9999999985046522,0.9999999940186252,0.9999999865419694,0.9999999760747683,0.9999999626171386,0.9999999461692306,0.9999999267312283,0.9999999043033483,0.9999998788858413,0.9999998504789912,0.9999998190831151,0.9999997846985638,0.999999747325721,0.9999997069650041,0.9999996636168641,0.0,2.168743631827444e-06,4.337478104138629e-06,6.506194257541873e-06,8.674882932894625e-06,1.0843534971428047e-05,1.3012141214871561e-05,1.5180692505577413e-05,1.73491796866452e-05,1.951759360204644e-05,2.1685925096749045e-05,2.385416501684187e-05,2.6022304209659192e-05,2.8190333523905166e-05,3.0358243809778322e-05,3.252602591909595e-05
67251,0.9999999999999999,0.9999999985042352,0.9999999940169572,0.9999999865382163,0.999999976068096,0.9999999626067133,0.9999999461542182,0.9999999267107943,0.9999999042766594,0.9999998788520632,0.9999998504372901,0.999999819032657,0.9999997846385146,0.999999747255247,0.9999997068832716,0.9999996635230388,0.0,2.1687436317390156e-06,4.337478103431209e-06,6.506194255154338e-06,8.674882927235315e-06,1.0843534960374794e-05,1.3012141195771724e-05,1.5180692475247923e-05,1.734917964137262e-05,1.9517593537587026e-05,2.1685925008328824e-05,2.3854164899156713e-05,2.602230405687491e-05,2.819033332965763e-05,3.0358243567173544e-05,3.2526025620710225e-05
67285,0.9999999999999999,0.9999999984972248,0.999999993988916,0.9999999864751242,0.9999999759559324,0.9999999624314584,0.9999999459018528,0.9999999263672996,0.9999999038280166,0.9999998782842549,0.9999998497362992,0.9999998181844673,0.999999783629111,0.9999997460706154,0.9999997055093987,0.999999661945913,0.0,2.168743627955469e-06,4.3374780731629115e-06,6.5061941529992825e-06,8.674882685091503e-06,1.0843534487441429e-05,1.3012140378550825e-05,1.5180691177546338e-05,1.7349177704304433e-05,1.951759077957638e-05,2.1685921225113113e-05,2.3854159863790238e-05,2.6022297519732862e-05,2.8190325018440526e-05,3.0358233186912047e-05,3.252601285377036e-05
67286,0.9999999999999999,0.9999999985049359,0.9999999940197613,0.9999999865445253,0.9999999760793119,0.9999999626242378,0.9999999461794536,0.9999999267451427,0.9999999043215221,0.9999998789088425,0.9999998505073874,0.9999998191174744,0.9999997847394535,0.999999747373709,0.9999997070206582,0.9999996636807518,0.0,2.1687436319539705e-06,4.337478105150841e-06,6.506194260958069e-06,8.674882940992225e-06,1.0843534987243531e-05,1.3012141242200439e-05,1.5180692548974135e-05,1.7349179751423076e-05,1.9517593694277537e-05,2.1685925223264072e-05,2.3854165185230087e-05,2.602230442826817e-05,2.8190333801840782e-05,3.0358244156904458e-05,3.2526026346034336e-05
67305,0.9999999999999999,0.9999999985027772,0.9999999940111253,0.9999999865250946,0.9999999760447686,0.9999999625702644,0.9999999461017322,0.999999926639356,0.999999904183353,0.9999998787339741,0.9999998502915027,0.9999998188562568,0.9999997844285872,0.9999997470088783,0.9999997065975473,0.9999996631950461,0.0,2.1687436307016823e-06,4.337478095132558e-06,6.506194227146514e-06,8.674882860846813e-06,1.0843534830710788e-05,1.3012140971714523e-05,1.5180692119457514e-05,1.734917911028735e-05,1.9517592781424366e-05,2.1685923971086277e-05,2.3854163518612796e-05,2.602230226459029e-05,2.8190331050976308e-05,3.0358240721224244e-05,3.2526022120407794e-05
67311,0.9999999999999999,0.9999999984972248,0.999999993988916,0.9999999864751242,0.9999999759559324,0.9999999624314584,0.9999999459018528,0.9999999263672996,0.9999999038280166,0.9999998782842549,0.9999998497362992,0.9999998181844673,0.999999783629111,0.9999997460706154,0.9999997055093987,0.999999661945913,0.0,2.1687436279554693e-06,4.3374780731629115e-06,6.506194152999285e-06,8.674882685091506e-06,1.084353448744143e-05,1.3012140378550826e-05,1.5180691177546343e-05,1.734917770430444e-05,1.9517590779576382e-05,2.1685921225113117e-05,2.3854159863790238e-05,2.6022297519732865e-05,2.8190325018440526e-05,3.0358233186912054e-05,3.252601285377036e-05
67317,0.9999999999999999,0.9999999985043865,0.9999999940175625,0.9999999865395786,0.9999999760705173,0.9999999626104965,0.9999999461596661,0.99999992671821,0.9999999042863449,0.9999998788643215,0.9999998504524236,0.9999998190509687,0.9999997846603067,0.9999997472808223,0.9999997069129327,0.9999996635570886,0.0,2.1687436317713917e-06,4.337478103690218e-06,6.5061942560284865e-06,8.674882929307363e-06,1.0843534964421726e-05,1.3012141202764754e-05,1.518069248635247e-05,1.7349179657948287e-05,1.9517593561187573e-05,2.168592504070215e-05,2.3854164942244818e-05,2.602230411281387e-05,2.8190333400777546e-05,3.0358243655998514e-05,3.2526025729958284e-05
67343,0.9999999999999999,0.9999999985049196,0.999999994019695,0.999999986544376,0.9999999760790469,0.9999999626238236,0.9999999461788573,0.999999926744331,0.999999904320462,0.999999878907501,0.9999998505057314,0.9999998191154704,0.9999997847370692,0.9999997473709111,0.9999997070174137,0.9999996636770276,0.0,2.168743631888594e-06,4.337478104627829e-06,6.50619425919291e-06,8.67488293680817e-06,1.0843534979071625e-05,1.3012141228079534e-05,1.5180692526550933e-05,1.7349179717952203e-05,1.951759364662155e-05,2.1685925157893562e-05,2.3854165098223706e-05,2.6022304315312772e-05,2.8190333658231398e-05,3.035824397754449e-05,3.2526026125435664e-05
67346,0.9999999999999999,0.9999999993396841,0.9999999973587366,0.9999999940571584,0.9999999894349506,0.9999999834921149,0.9999999762286537,0.9999999676445693,0.9999999577398654,0.9999999465145454,0.9999999339686135,0.9999999201020744,0.9999999049149334,0.9999998884071959,0.9999998705788683,0.999999851429957,0.0,2.168745024161919e-06,4.337489242789577e-06,6.506231850349014e-06,8.674972041306874e-06,1.0843709010130698e-05,1.3012441951289235e-05,1.5181170059252737e-05,1.7349892528493264e-05,1.951860855348497e-05,2.168731732870443e-05,2.3856018048630925e-05,2.602470990774673e-05,2.819339210053744e-05,3.0362063821492262e-05,3.253072426510431e-05
67427,0.9999999999999999,0.9999999983874696,0.9999999935498991,0.9999999854873501,0.999999974199926,0.9999999596877706,0.9999999419510697,0.9999999209900498,0.9999998968049784,0.9999998693961654,0.9999998387639603,0.9999998049087547,0.9999997678309812,0.999999727531114,0.9999996840096674,0.9999996372671978,0.0,2.1687433667596027e-06,4.3374759836033325e-06,6.506187100777032e-06,8.674865968849954e-06,1.0843501838876494e-05,1.3012083962557849e-05,1.5180601592403738e-05,1.7349043981894057e-05,1.951740038564055e-05,2.1685660059548424e-05,2.3853812260978015e-05,2.6021846248906345e-05,2.818975128408871e-05,3.0357516629220257e-05,3.252513154909742e-05
67428,0.9999999999999999,0.999999998504264,0.9999999940170733,0.9999999865384772,0.9999999760685598,0.9999999626074381,0.9999999461552619,0.9999999267122153,0.9999999042785153,0.9999998788544119,0.9999998504401899,0.9999998190361656,0.9999997846426901,0.9999997472601475,0.9999997068889548,0.999999663529563,0.0,2.1687436317413864e-06,4.337478103450174e-06,6.506194255218341e-06,8.674882927387029e-06,1.0843534960671108e-05,1.3012141196283754e-05,1.5180692476060995e-05,1.7349179642586295e-05,1.951759353931506e-05,2.168592501069921e-05,2.385416490231165e-05,2.6022304060970815e-05,2.8190333334865115e-05,3.0358243573677442e-05,3.2526025628709577e-05
67500,0.9999999999999999,0.9999999985027772,0.9999999940111253,0.9999999865250946,0.9999999760447686,0.9999999625702644,0.9999999461017324,0.999999926639356,0.999999904183353,0.9999998787339739,0.9999998502915027,0.9999998188562568,0.9999997844285872,0.9999997470088782,0.9999997065975476,0.9999996631950461,0.0,2.168743630701682e-06,4.337478095132557e-06,6.5061942271465104e-06,8.674882860846807e-06,1.0843534830710783e-05,1.3012140971714516e-05,1.5180692119457507e-05,1.7349179110287345e-05,1.951759278142436e-05,2.1685923971086267e-05,2.3854163518612786e-05,2.602230226459028e-05,2.81903310509763e-05,3.035824072122423e-05,3.252602212040778e-05
67503,0.9999999999999999,0.9999999995224348,0.999999998089739,0.9999999957019137,0.9999999923589589,0.999999988060876,0.9999999828076658,0.9999999765993304,0.999999969435871,0.99999996131729,0.9999999522435895,0.9999999422147724,0.9999999312308414,0.9999999192917997,0.9999999063976506,0.9999998925483982,0.0,2.1687450735257563e-06,4.337489637700285e-06,6.506233183172505e-06,8.674975200591635e-06,1.0843715180607335e-05,1.301245261386987e-05,1.5181186991030239e-05,1.734991780274033e-05,1.951864453965309e-05,2.1687366692422643e-05,2.3856083751704444e-05,2.6024795208155455e-05,2.8193500552434262e-05,3.0362199275201217e-05,3.2530890867118656e-05
67528,0.9999999999999999,0.9999999985043865,0.9999999940175625,0.9999999865395786,0.9999999760705173,0.9999999626104965,0.9999999461596663,0.99999992671821,0.9999999042863449,0.9999998788643215,0.9999998504524236,0.9999998190509686,0.9999997846603067,0.9999997472808223,0.9999997069129327,0.9999996635570888,0.0,2.1687436317713917e-06,4.337478103690217e-06,6.5061942560284865e-06,8.67488292930736e-06,1.0843534964421729e-05,1.3012141202764759e-05,1.5180692486352473e-05,1.7349179657948287e-05,1.9517593561187576e-05,2.168592504070215e-05,2.3854164942244815e-05,2.6022304112813866e-05,2.8190333400777546e-05,3.0358243655998514e-05,3.252602572995827e-05
67543,0.9999999999999999,0.9999999985214911,0.9999999940859813,0.9999999866935202,0.9999999763441915,0.9999999630381118,0.9999999467754312,0.9999999275563332,0.9999999053810342,0.9999998802497843,0.999999852162867,0.999999821120599,0.9999997871233303,0.999999750171444,0.9999997102653573,0.9999996674055195,0.0,2.168743636428888e-06,4.337478140950139e-06,6.506194381780464e-06,8.67488322738528e-06,1.0843535546603039e-05,1.3012142208769578e-05,1.518069408384246e-05,1.7349182042525276e-05,1.951759695639198e-05,2.168592969801119e-05,2.385417114107045e-05,2.602231216050052e-05,2.8190343632599663e-05,3.0358256435157827e-05,3.252604144758084e-05
67544,0.9999999999999999,0.9999999986328606,0.9999999945314578,0.9999999876958385,0.9999999781260808,0.9999999658222939,0.9999999507846182,0.9999999330132253,0.9999999125083178,0.9999998892701303,0.9999998632989274,0.9999998345950062,0.9999998031586934,0.9999997689903485,0.9999997320903614,0.9999996924591528,0.0,2.1687437218197985e-06,4.3374788240754815e-06,6.506196687317582e-06,8.674888692325918e-06,1.084354622022423e-05,1.3012160652594834e-05,1.5180723371593232e-05,1.7349225760062736e-05,1.951765920164909e-05,2.1686015080915058e-05,2.3854284783455033e-05,2.6022459696009587e-05,2.819053120658005e-05,3.035849070454304e-05,3.252632958076499e-05
67579,0.9999999999999999,0.9999999985042352,0.9999999940169572,0.9999999865382163,0.9999999760680961,0.9999999626067133,0.9999999461542182,0.9999999267107944,0.9999999042766593,0.9999998788520634,0.9999998504372901,0.999999819032657,0.9999997846385146,0.999999747255247,0.9999997068832716,0.9999996635230388,0.0,2.168743631739016e-06,4.337478103431209e-06,6.50619425515434e-06,8.674882927235317e-06,1.0843534960374797e-05,1.3012141195771729e-05,1.5180692475247927e-05,1.7349179641372625e-05,1.951759353758703e-05,2.1685925008328824e-05,2.3854164899156703e-05,2.602230405687491e-05,2.8190333329657624e-05,3.0358243567173544e-05,3.2526025620710225e-05
67626,0.9999999999999999,0.9999999985029593,0.9999999940118536,0.9999999865267334,0.999999976047682,0.9999999625748165,0.9999999461082872,0.999999926648278,0.9999999041950062,0.9999998787487225,0.9999998503097105,0.9999998188782884,0.9999997844548066,0.9999997470396497,0.9999997066332347,0.9999996632360133,0.0,2.1687436307322144e-06,4.337478095376815e-06,6.506194227970876e-06,8.674882862800846e-06,1.0843534834527236e-05,1.3012140978309293e-05,1.5180692129929665e-05,1.7349179125919073e-05,1.951759280368097e-05,2.168592400161615e-05,2.3854163559247427e-05,2.6022302317344175e-05,2.8190331118046975e-05,3.0358240804992188e-05,3.2526022223436456e-05
67627,0.9999999999999999,0.9999999985041703,0.9999999940166983,0.9999999865376337,0.9999999760670601,0.9999999626050949,0.9999999461518875,0.9999999267076225,0.9999999042725165,0.9999998788468201,0.9999998504308172,0.999999819024825,0.9999997846291944,0.9999997472443093,0.9999997068705868,0.9999996635084778,0.0,2.1687436316411913e-06,4.337478102648611e-06,6.506194252513077e-06,8.674882920974591e-06,1.0843534948146916e-05,1.3012141174642169e-05,1.5180692441695395e-05,1.7349179591289105e-05,1.9517593466277863e-05,2.1685924910512826e-05,2.3854164768966245e-05,2.602230388785602e-05,2.8190333114770136e-05,3.0358243298791212e-05,3.25260252906209e-05
67657,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.999999900702625,0.9999998743287304,0.9999998448530034,0.9999998122757704,0.9999997765973917,0.9999997378182626,0.9999996959388117,0.9999996509595032,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06,8.674880399343115e-06,1.0843530023125711e-05,1.3012132664290564e-05,1.5180678927731823e-05,1.7349159419116884e-05,1.951756474501524e-05,2.1685885513027328e-05,2.3854112331913335e-05,2.6022235811722002e-05,2.8190246563919434e-05,3.035813520151783e-05,3.2525892339204255e-05
67787,0.9999999999999999,0.9999999996949875,0.9999999987799499,0.9999999972548871,0.9999999951197998,0.9999999923746877,0.9999999890195512,0.9999999850543907,0.9999999804792064,0.9999999752939988,0.9999999694987686,0.9999999630935161,0.9999999560782421,0.9999999484529472,0.9999999402176318,0.999999931372297,0.0,2.168745127298713e-06,4.3374900678838755e-06,6.5062346350419536e-06,8.674978642059455e-06,1.084372190222293e-05,1.3012464228819016e-05,1.5181205435134423e-05,1.7349945334455978e-05,1.951868374007062e-05,2.1687420465265467e-05,2.385615532332775e-05,2.6024888127544913e-05,2.819361869120457e-05,3.036234682759458e-05,3.2531072350003014e-05
68023,0.9999999999999999,0.9999999985039952,0.9999999940159975,0.9999999865360573,0.9999999760642575,0.9999999626007156,0.9999999461455816,0.9999999266990395,0.9999999042613059,0.9999998788326316,0.9999998504133004,0.9999998190036296,0.9999997846039697,0.999999747214705,0.9999997068362526,0.9999996634690633,0.0,2.1687436316946764e-06,4.33747810307649e-06,6.5061942539571674e-06,8.674882924397596e-06,1.0843534954832415e-05,1.3012141186194583e-05,1.5180692460039953e-05,1.7349179618671807e-05,1.9517593505265445e-05,2.1685924963992677e-05,2.3854164840146398e-05,2.602230398026501e-05,2.8190333232257007e-05,3.03582434455254e-05,3.2526025471092114e-05
68051,0.9999999999999999,0.9999999985504389,0.9999999942017718,0.9999999869540477,0.9999999768073481,0.9999999637617867,0.9999999478175107,0.9999999289746988,0.9999999072335634,0.9999998825943486,0.9999998550573311,0.999999824622821,0.9999997912911599,0.999999755062723,0.999999715937917,0.9999996739171821,0.0,2.16874366509994e-06,4.33747837031787e-06,6.506195155892682e-06,8.674885062305072e-06,1.0843539130398426e-05,1.3012148401499717e-05,1.5180703917540405e-05,1.7349196721177277e-05,1.9517617855913357e-05,2.1685958366218727e-05,2.385420929765137e-05,2.6022361696978025e-05,2.8190406612294968e-05,3.0358335093148795e-05,3.252613819065725e-05
68095,0.9999999999999999,0.9999999985163247,0.999999994065316,0.9999999866470238,0.9999999762615315,0.9999999629089558,0.999999946589447,0.9999999273031889,0.9999999050503977,0.999999879831324,0.9999998516462516,0.9999998204954973,0.9999997863794114,0.9999997492983778,0.999999709252813,0.9999996662431676,0.0,2.168743634617298e-06,4.337478126457444e-06,6.50619433286775e-06,8.674883111444468e-06,1.0843535320157232e-05,1.3012141817473524e-05,1.5180693462483146e-05,1.734918111502261e-05,1.9517595635799614e-05,2.168592788651744e-05,2.385416872999936e-05,2.602230903031303e-05,2.8190339652894846e-05,3.0358251464674306e-05,3.252603533419836e-05
68121,0.9999999999999999,0.9999999985027772,0.9999999940111253,0.9999999865250946,0.9999999760447686,0.9999999625702644,0.9999999461017324,0.999999926639356,0.999999904183353,0.9999998787339739,0.9999998502915027,0.9999998188562568,0.9999997844285872,0.9999997470088782,0.9999997065975476,0.9999996631950461,0.0,2.1687436307016827e-06,4.337478095132559e-06,6.506194227146513e-06,8.67488286084681e-06,1.0843534830710785e-05,1.3012140971714518e-05,1.5180692119457516e-05,1.734917911028735e-05,1.951759278142437e-05,2.1685923971086274e-05,2.3854163518612796e-05,2.602230226459029e-05,2.8190331050976308e-05,3.0358240721224248e-05,3.2526022120407794e-05
68155,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.999999900702625,0.9999998743287304,0.9999998448530034,0.9999998122757704,0.9999997765973917,0.9999997378182626,0.9999996959388117,0.9999996509595032,0.0,2.168743592240161e-06,4.337477787441238e-06,6.506193188693031e-06,8.674880399343113e-06,1.084353002312571e-05,1.3012132664290564e-05,1.5180678927731821e-05,1.734915941911688e-05,1.9517564745015238e-05,2.1685885513027325e-05,2.3854112331913332e-05,2.6022235811722002e-05,2.819024656391943e-05,3.035813520151783e-05,3.2525892339204255e-05
68201,0.9999999999999999,0.9999999985846298,0.9999999943385367,0.99999998726177,0.9999999773544127,0.9999999646165812,0.9999999490484247,0.9999999306501259,0.9999999094219005,0.9999998853639975,0.9999998584766994,0.9999998287603208,0.9999997962152107,0.9999997608417508,0.999999722640356,0.9999996816114738,0.0,2.1687436499108246e-06,4.3374782488055235e-06,6.506194745791757e-06,8.674884090224757e-06,1.0843537231831113e-05,1.3012145120832543e-05,1.5180698708069679e-05,1.734918894512578e-05,1.9517606784450562e-05,2.168594317948386e-05,2.385418908477942e-05,2.6022335456128525e-05,2.81903732506838e-05,3.0358293427082758e-05,3.252608694557155e-05
68298,0.9999999999999999,0.9999999985504389,0.9999999942017718,0.9999999869540477,0.9999999768073481,0.9999999637617867,0.9999999478175107,0.9999999289746988,0.9999999072335634,0.9999998825943486,0.9999998550573311,0.999999824622821,0.9999997912911599,0.999999755062723,0.999999715937917,0.9999996739171821,0.0,2.16874366509994e-06,4.33747837031787e-06,6.506195155892682e-06,8.674885062305072e-06,1.0843539130398424e-05,1.3012148401499717e-05,1.5180703917540405e-05,1.7349196721177277e-05,1.9517617855913357e-05,2.1685958366218727e-05,2.385420929765137e-05,2.6022361696978025e-05,2.8190406612294968e-05,3.0358335093148795e-05,3.252613819065725e-05
68349,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.999999900702625,0.9999998743287304,0.9999998448530034,0.9999998122757704,0.9999997765973917,0.9999997378182626,0.9999996959388117,0.9999996509595032,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06,8.674880399343113e-06,1.0843530023125706e-05,1.3012132664290564e-05,1.5180678927731823e-05,1.734915941911688e-05,1.9517564745015238e-05,2.1685885513027325e-05,2.3854112331913332e-05,2.6022235811722002e-05,2.8190246563919434e-05,3.035813520151783e-05,3.2525892339204255e-05
68354,0.9999999999999999,0.9999999985325808,0.9999999941303397,0.9999999867933269,0.9999999765216251,0.9999999633153512,0.9999999471746545,0.9999999280997183,0.9999999060907583,0.9999998811480242,0.9999998532717987,0.9999998224623977,0.9999997887201704,0.9999997520454991,0.9999997124387994,0.99999966990052,0.0,2.1687436405639274e-06,4.3374781740303824e-06,6.506194493425878e-06,8.674883492024897e-06,1.084353606347388e-05,1.3012143101915194e-05,1.5180695502111102e-05,1.7349184159567725e-05,1.9517599970659003e-05,2.1685933832750622e-05,2.385417664432392e-05,2.6022319305099833e-05,2.819035271616277e-05,3.0358267780084486e-05,3.252605540104789e-05
